,Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID
455,Sostanj,Lignite,Steam Turbine,PP,SI,945,,,0.0,0.0,0.0,1956.0,1956.0,,2040.0,46.3723,15.0534,,
456,Teko,Hard Coal,Steam Turbine,PP,SK,66,,,0.0,0.0,0.0,1967.0,1967.0,,2024.0,48.6997,21.2731,,
457,Vojany EVO I,Hard Coal,Steam Turbine,PP,SK,220,,,0.0,0.0,0.0,1965.0,1965.0,,2024.0,48.5525,21.9726,,
458,Silopi,Lignite,Steam Turbine,PP,TR,414,,,0.0,0.0,0.0,2009.0,2009.0,,2040.0,37.2465,42.4643,,
459,Atlas,Hard Coal,Steam Turbine,PP,TR,1304,,,0.0,0.0,0.0,2014.0,2014.0,,2040.0,36.5858,36.1797,,
460,Colakoglu,Hard Coal,Steam Turbine,PP,TR,207,,,0.0,0.0,0.0,2003.0,2003.0,,2040.0,40.7873,29.5292,,
461,ICDAS Bekirli,Hard Coal,Steam Turbine,PP,TR,1216,,,0.0,0.0,0.0,2011.0,2011.0,,2040.0,40.3916,27.0412,,
462,Isken Sugozu,Hard Coal,Steam Turbine,PP,TR,1320,,,0.0,0.0,0.0,2003.0,2003.0,,2040.0,36.8345,35.8684,,
463,Izdemir Enerji,Hard Coal,Steam Turbine,PP,TR,380,,,0.0,0.0,0.0,2014.0,2014.0,,2040.0,38.7272,26.9061,,
464,Zonguldak Eren I,Hard Coal,Steam Turbine,PP,TR,174,,,0.0,0.0,0.0,2010.0,2010.0,,2040.0,41.497,31.8436,,
465,ICDAS Celik,Hard Coal,Steam Turbine,PP,TR,411,,,0.0,0.0,0.0,2005.0,2005.0,,2040.0,40.4404,27.1049,,
466,Afsin Elbistan A,Lignite,Steam Turbine,PP,TR,1474,,,0.0,0.0,0.0,1984.0,1984.0,,2040.0,38.3532,36.9828,,
467,Afsin Elbistan B,Lignite,Steam Turbine,PP,TR,1564,,,0.0,0.0,0.0,2006.0,2006.0,,2040.0,38.3532,36.9828,,
468,Bolu-Goynuk,Lignite,Steam Turbine,PP,TR,276,,,0.0,0.0,0.0,2015.0,2015.0,,2040.0,40.2529,30.7684,,
469,Can I Onsekizmart,Lignite,Steam Turbine,PP,TR,348,,,0.0,0.0,0.0,2003.0,2003.0,,2040.0,40.0241,26.9584,,
470,Catalagzi,Hard Coal,Steam Turbine,PP,TR,326,,,0.0,0.0,0.0,1989.0,1989.0,,2040.0,41.497,31.8436,,
471,Cayirhan,Lignite,Steam Turbine,PP,TR,672,,,0.0,0.0,0.0,1987.0,1987.0,,2040.0,40.0969,31.6947,,
472,Kangal,Lignite,Steam Turbine,PP,TR,497,,,0.0,0.0,0.0,1989.0,1989.0,,2040.0,39.0747,37.2975,,
473,Kemerkoy,Lignite,Steam Turbine,PP,TR,684,,,0.0,0.0,0.0,1994.0,1994.0,,2040.0,37.0286,27.9114,,
474,Orhaneli,Lignite,Steam Turbine,PP,TR,397,,,0.0,0.0,0.0,1992.0,1992.0,,2040.0,39.9533,28.8522,,
475,Seyitomer,Lignite,Steam Turbine,PP,TR,652,,,0.0,0.0,0.0,1973.0,1973.0,,2040.0,39.5778,29.8944,,
476,Soma B,Lignite,Steam Turbine,PP,TR,1074,,,0.0,0.0,0.0,1981.0,1981.0,,2040.0,39.1949,27.636,,
477,Tufanbeyli,Lignite,Steam Turbine,PP,TR,489,,,0.0,0.0,0.0,2016.0,2016.0,,2040.0,38.2692,36.0651,,
478,Tuncbilek,Lignite,Steam Turbine,PP,TR,397,,,0.0,0.0,0.0,1966.0,1966.0,,2040.0,39.629,29.4573,,
479,Yatagan,Lignite,Steam Turbine,PP,TR,684,,,0.0,0.0,0.0,1983.0,1983.0,,2040.0,37.3313,28.1001,,
480,Yenikoy,Lignite,Steam Turbine,PP,TR,456,,,0.0,0.0,0.0,1986.0,1986.0,,2040.0,37.1376,27.885,,
481,Yunus Emre,Lignite,Steam Turbine,PP,TR,158,,,0.0,0.0,0.0,2018.0,2018.0,,2040.0,39.9836,31.3206,,
482,Çan-2 power station,Lignite,Steam Turbine,PP,TR,330,,,0.0,0.0,0.0,2018.0,2018.0,,2040.0,40.0241,26.9584,,
483,Cenal,Hard Coal,Steam Turbine,PP,TR,1320,,,0.0,0.0,0.0,2017.0,2017.0,,2040.0,40.4182,27.3167,,
484,Zonguldak Eren II,Hard Coal,Steam Turbine,PP,TR,1336,,,0.0,0.0,0.0,2010.0,2010.0,,2040.0,41.497,31.8436,,
485,Zonguldak Eren III,Hard Coal,Steam Turbine,PP,TR,1461,,,0.0,0.0,0.0,2016.0,2016.0,,2040.0,41.497,31.8436,,
486,Soma Kolin,Lignite,Steam Turbine,PP,TR,510,,,0.0,0.0,0.0,2019.0,2019.0,,2040.0,39.2307,27.7184,,
487,EMBA Hunutlu power station,Hard Coal,Steam Turbine,PP,TR,1320,,,0.0,0.0,0.0,2022.0,2022.0,,2040.0,36.81609,36.81609,,
488,Kipas MMP power station,Hard Coal,Steam Turbine,PP,TR,55,,,0.0,0.0,0.0,2023.0,2023.0,,2040.0,37.7671967,27.445695,,
489,Ratcliffe,Hard Coal,Steam Turbine,PP,GB,2172,,,0.0,0.0,0.0,1968.0,1968.0,,2040.0,52.8615,-1.2499,,
